"번호","구분","화장실명","소재지도로명주소","Latitude","Longitude","소재지지번주소","남녀공용화장실여부","남성용-대변기수","남성용-소변기수","남성용-장애인용대변기수","남성용-장애인용소변기수","남성용-어린이용대변기수","남성용-어린이용소변기수","여성용-대변기수","여성용-장애인용대변기수","여성용-어린이용대변기수","관리기관명","전화번호","개방시간","설치연월","WGS84위도","WGS84경도","화장실소유구분","화장실설치장소유형","오물처리방식","비상벨설치여부","비상벨설치장소","화장실입구CCTV설치유무","기저귀교환대유무","기저귀교환대장소","리모델링연월","데이터기준일자"
"2698","공중화장실","반포세무서 공용화장실","서울특별시 서초구 방배로 163","37.4879582","126.9927997","서울특별시 서초구 방배동 874-4","N","3","3","0","0","0","0","2","1","0","반포세무서","02-590-4200","09:00~18:00","1905-07","","","국가","공공용시설","수세식","N","없음","Y","N","없음","","2022-11-30"
"3079","개방화장실","도곡푸르지오102동","서울특별시 강남대로54길 6 (도곡동)","37.487881","127.0331691","","N","3","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"2758","개방화장실","서초르네상스오피스텔","서울특별시 서초구 서초중앙로 69","37.4878098","127.0142975","서울특별시 서초구 서초3동 1598-3","N","1","2","0","0","0","0","2","0","0","서초구 청소행정과","02-2155-6739","06:00~24:00","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3257","공중화장실","양재천(영동3교)","서울특별시 강남구 개포동175","37.4877888","127.0587901","","N","1","2","0","0","0","0","3","0","0","공원녹지과","","24시간","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"3075","개방화장실","선진주유소","서울특별시 도곡로 162 (도곡동)","37.4877835","127.0466763","","N","4","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"1907","공중화장실","구암경로당 화장실","서울특별시 관악구 은천로23길 19","37.4876451","126.9480779","서울특별시 관악구 봉천동 480-111","N","1","1","0","0","0","0","2","0","0","서울특별시 관악구청 노인청소년과","","09:00~18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"1457","공중화장실","성현동작은도서관","서울특별시 관악구 관악로37길 56","37.4876415","126.9561063","서울특별시 관악구 봉천동 1703-1","N","2","2","0","0","0","0","2","0","0","관악구 문화관광체육과","02-879-5721","09:00~22:00","","","","지방자치단체","공공용시설","수세식","N","없음","Y","N","없음","","2021-12-31"
"2759","개방화장실","신영빌딩","서울특별시 서초구 사임당로 26","37.4876057","127.0129478","서울특별시 서초구 서초3동 1597-1","N","1","2","0","0","0","0","2","0","0","서초구 청소행정과","02-2155-6739","07:00~24:00","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"1770","공중화장실","사당종합체육관","서울특별시 동작구 사당로27길 232","37.4875595","126.9751922","서울특별시 동작구 사당동 산 21-9","N","8","6","2","2","0","0","16","2","0","동작구 체육문화과, 동작구시설관리공단","02-595-5556","08:00~22:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","Y","여자화장실","","2020-08-08"
"2879","공중화장실","천왕역환승센터 1층 안내센터 옆","서울특별시 구로구 오리로 1154","37.4875288","126.8387982","","N","1","1","0","0","0","0","1","0","0","서울시설공단 주차시설운영처","02-2290-7184","00~24","","","","공공기관","교통시설","수세식","Y","여자화장실","Y","N","없음","","2022-11-30"
"2880","공중화장실","천왕역환승센터 1층","서울특별시 구로구 오리로 1154","37.4875288","126.8387982","","N","2","2","0","0","0","0","2","0","0","서울시설공단 주차시설운영처","02-2290-7184","00~24","","","","공공기관","교통시설","수세식","Y","여자화장실","Y","N","없음","","2022-11-30"
"1803","공중화장실","총신대입구역(4)","서울특별시 동작구 사당동 736-1 총신대역4호선","37.4875138","126.9821618","","N","3","4","0","0","0","1","7","0","0","서울교통공사","02-6110-4321","05~24","1985-10","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","여자화장실","2016-01","2021-12-31"
"1801","공중화장실","신대방역(2)","서울특별시 동작구 신대방동 643-1 신대방역 2호선","37.4875104","126.9129914","","N","5","4","0","0","0","1","13","0","0","서울교통공사","02-6110-2311","05~24","1984-05","","","공공기관","교통시설","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","남자화장실+여자화장실","2011-01","2021-12-31"
"3242","공중화장실","수서개나리어린이공원","서울특별시 강남구 수서동723-1","37.4875022","127.1054073","","N","1","1","0","0","1","0","2","1","1","공원녹지과","","24시간","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"1777","공중화장실","동작삼일수영장","서울특별시 동작구 사당로27길 103","37.4874933","126.9747851","서울특별시 동작구 사당동 164-1","N","3","2","1","1","0","0","5","1","0","동작구 체육문화과, 동작구시설관리공단","02-535-3341","06:00~22:00","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2020-08-08"
"1906","공중화장실","국사봉경로당","서울특별시 관악구 은천로15길 13-2","37.4874863","126.9437176","서울특별시 관악구 봉천동 622-70","N","1","1","0","0","0","0","1","0","0","서울특별시 관악구청 노인청소년과","","09:00~18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"2693","공중화장실","서초2파출소","서울특별시 서초구 서운로 38","37.4874798","127.0289633","서울특별시 서초구 1356-6","N","2","2","0","0","0","0","1","0","0","서초2파출소","02-581-1120","상시","1905-07","","","국가","공공용시설","수세식","N","없음","Y","N","없음","","2022-11-30"
"3121","공중화장실","수서역(3)","서울특별시 강남구 광평로 지하270(수서동)","37.4874685","127.1013245","","N","3","5","0","0","0","2","8","0","0","서울교통공사","02-6110-3491","05~24","1993-10","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","2009-01","2022-11-28"
"3368","공중화장실","탄천근린공원","서울특별시 강남구 수서동722","37.4874195","127.1062745","","N","2","3","1","0","0","0","5","1","1","공원녹지과","","24시간","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"3083","개방화장실","유진주유소","서울특별시 논현로 152 (도곡동)","37.4873906","127.0399951","","N","6","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"1519","공중화장실","신림동주민센터","서울특별시 관악구 신림동길 14","37.4873546","126.927102","서울특별시 관악구 신림동 1439-3","N","2","2","0","1","0","0","2","0","0","서울특별시 관악구 신림동주민센터","02-879-4501","09:00~18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"1486","공중화장실","도림교 공중화장실","서울특별시 관악구 봉천로 170(신림동)","37.4873488","126.9270324","서울특별시 관악구 신림동 1467-18","N","0","2","1","0","0","0","2","1","0","서울특별시 관악구청 녹색환경과","02-879-6274","24시간","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+남자화장실+여자화장실","N","N","없음","","2021-12-31"
"2757","개방화장실","리더스빌딩","서울특별시 서초구 서초중앙로63","37.4873001","127.0144433","서울특별시 서초구 서초3동 1599-11","N","2","2","0","0","0","0","2","0","0","서초구 청소행정과","02-2155-6739","상시","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"1741","개방화장실","sk네트워크 21세기주유소","서울 동작구 시흥대로 616 (신대방동, 21세기주유소)","37.4872263","126.9054853","","N","1","2","0","0","0","0","1","0","0","sk네트워크 21세기주유소","","00:00~24:00","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2022-01-31"
"1464","공중화장실","1-2 신대방역 공중화장실","서울특별시 관악구 난곡로 374","37.4871267","126.9133022","서울특별시 관악구 신림동 516","N","1","3","1","0","0","0","4","1","0","서울특별시 관악구청 녹색환경과","02-879-6274","24시간","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+남자화장실+여자화장실","N","Y","여자화장실","","2021-12-31"
"3675","공중화장실","문정공원 화장실","서울특별시 송파구 문정동 18-4","37.4870875","127.1299962","서울특별시 송파구 문정동 18-4","N","1","1","1","0","0","0","1","1","0","송파구청 공원녹지과","02-2147-3394","24시간","","","","지방자치단체","관광·체육시설","수세식","Y","장애인화장실+남자화장실+여자화장실","N","N","없음","","2022-12-27"
"2761","공중화장실","구로4동 경로당","서울특별시 구로구 구로동로8길 27","37.4869873","126.8862433","","N","2","1","0","0","1","0","1","0","1","구로구 청소행정과","02-860-2892",":~:","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3340","공중화장실","미미위강남세움센터","서울특별시 강남구 광평로60길 22(수서동)","37.4869823","127.1069593","","N","3","3","2","1","1","0","5","4","1","강남세움복지관","02-2184-8700","10시간","2019-10","37.4871","127.1070","지방자치단체","공공용시설","수세식","Y","장애인화장실+남자화장실+여자화장실","N","Y","남자화장실+여자화장실","2021-04","2022-11-28"
"3760","개방화장실","장지동주민센터","서울특별시 송파구 새말로19길 6","37.486946","127.1324369","서울특별시 송파구 문정동 114-4","N","2","2","1","1","0","0","2","1","0","송파구청 자치행정과","02-2147-4570","영업시간 내","","","","지방자치단체","공공용시설","수세식","N","없음","Y","N","없음","","2022-12-27"
"2722","개방화장실","(주)포탈하이웨이","서울특별시 서초구 서초대로94","37.486896","126.992702","서울특별시 서초구 방배1동 937-1","N","1","1","0","0","0","0","1","0","0","서초구 청소행정과","02-2155-6739","상시","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2875","공중화장실","천왕역(7)","서울특별시 구로구 오류동 174-6 천왕역","37.4868662","126.8388469","","N","1","3","1","1","0","0","4","1","0","서울교통공사","02-6311-7491","05~24","","","","공공기관","교통시설","수세식","Y","여자화장실","Y","Y","남자화장실+여자화장실","","2022-11-30"
"2978","공중화장실","방배역 화장실","서울특별시 서초구 방배로 지하 80","37.4866882","126.9948792","서울특별시 서초구 방배동 912-14","N","5","4","0","0","0","0","9","1","0","서울교통공사","02-6110-2251","상시","1905-06","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2022-11-30"
"1878","공중화장실","서울ywca봉천종합사회복지관","서울특별시 관악구 관악로 254","37.4865997","126.9575184","서울특별시 관악구 관악로 254","Y","1","1","0","0","0","0","1","0","0","서울ywca봉천종합사회복지관","02-870-4400","09:00~18:00","","","","민간","공공용시설","수세식","N","없음","Y","N","없음","","2021-12-31"
"1900","공중화장실","색동경로당","서울특별시 관악구 신림로70길 74","37.4865336","126.9325548","서울특별시 관악구 신림동 1418-1","N","1","0","0","0","0","0","1","0","0","서울특별시 관악구청 노인청소년과","","09:00~18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"1707","공중화장실","도림천 공중화장실","서울 동작구 신대방동 702-8","37.4865186","126.9101823","","N","1","0","1","1","0","0","1","1","0","동작구청소행정과","02-820-9142","00:00~24:00","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2022-01-31"
"2648","개방화장실","오토테크 주유소","서울특별시 서초구 효령로 356","37.4864534","127.0230515","서울특별시 서초구 서초동 1438-2","N","1","1","0","0","0","0","1","0","0","서초구 기후환경과","02-2155-6471","상시","1994-09","","","민간","주유소·충전소","수세식","N","없음","Y","N","없음","","2022-11-30"
"2662","개방화장실","서초꽃마을주유소","서울특별시 서초구 반포대로 69","37.4864212","127.0098686","서울특별시 서초구 서초동 1536-15번지","N","2","2","1","0","0","0","2","1","0","서초구 기후환경과","02-2155-6471","07시~24시","1992-06","","","민간","주유소·충전소","수세식","N","없음","Y","N","없음","","2022-11-30"
"2760","개방화장실","맥도날드","서울특별시 서초구 반포대로69","37.4864212","127.0098686","서울특별시 서초구 서초3동 1536-15","N","1","2","1","0","0","0","1","1","0","서초구 청소행정과","02-2155-6739","상시","1905-07","","","민간","상업시설","수세식","Y","여자화장실","N","Y","여자화장실","","2022-11-30"
"3073","개방화장실","농협중앙회 도곡동지점","서울특별시 도곡로 194 (도곡동)","37.4863725","127.0439985","","N","6","0","0","0","0","0","0","0","0","개인","","09:00~16:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"1493","공중화장실","제2광장화장실","서울특별시 관악구 관악산나들길 149","37.4863235","126.9388379","서울특별시 관악구 신림동 산 56-2","N","4","6","1","0","0","0","13","1","0","서울특별시 관악구청 공원녹지과","02-879-6526","24시간","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","여자화장실","","2021-12-31"
"2861","개방화장실","SK에너지(주) 개봉동주유소","서울특별시 구로구 경인로 290(개봉동)","37.4863179","126.8570058","","N","1","2","0","0","0","0","1","0","0","주유소","02-2616-5189","06:00~23:00","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2022-11-30"
"3319","공중화장실","언주초교 공영노외주차장","서울특별시 남부순환로363길 19","37.4862841","127.0367809","","N","1","1","0","0","0","0","1","0","0","강남구도시관리공단","02-2176-0929","평일 09:00~18:00","2009-11","37.486921","127.037679","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"1482","공중화장실","2-5 공중화장실","서울특별시 관악구 원신9길 33-2","37.486284","126.9247739","서울특별시 관악구 신림동 산79-4","N","1","1","0","0","0","0","1","0","0","서울특별시 관악구청 녹색환경과","02-879-6274","24시간","","","","지방자치단체","공공용시설","수세식","Y","남자화장실+여자화장실","N","N","없음","","2021-12-31"
"1483","공중화장실","2-6 공중화장실","서울특별시 관악구 원신9길 49-3","37.486284","126.9247739","서울특별시 관악구 신림동 산78-9","N","1","1","0","0","0","0","1","0","0","서울특별시 관악구청 녹색환경과","02-879-6274","24시간","","","","지방자치단체","공공용시설","수세식","Y","남자화장실+여자화장실","N","N","없음","","2021-12-31"
"2812","공중화장실","구로3동 주민센터","서울특별시 구로구 디지털로 31길 109","37.4862522","126.8921456","","N","4","1","0","0","0","0","4","0","0","구로3동 주민센터","02-2620-7422",":~:","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-11-30"
"3076","개방화장실","진양까스","서울특별시 도곡로 142 (도곡동)","37.4862166","127.0408898","","N","8","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"1456","공중화장실","글빛정보도서관 화장실","서울특별시 관악구 관악로30길 23","37.4862059","126.9596576","서울특별시 관악구 봉천동 1717-4","N","7","8","0","0","0","0","8","0","0","관악구 문화관광체육과","02-879-5721","09:00~22:00","","","","지방자치단체","공공용시설","수세식","N","없음","Y","N","없음","","2021-12-31"
"2751","개방화장실","올바로병원","서울특별시 서초구 명달로102","37.4861876","127.004374","서울특별시 서초구 서초3동 1515-4","N","1","1","0","0","0","0","1","0","0","서초구 청소행정과","02-2155-6739","상시","1905-06","","","민간","기타","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2660","개방화장실","서초주유소","서울특별시 서초구 반포대로 64","37.4861448","127.0107621","서울특별시 서초구 서초동1582-23번지","N","2","2","0","0","0","0","1","0","0","서초구 기후환경과","02-2155-6471","06시~22시","2007-11","","","민간","주유소·충전소","수세식","N","없음","Y","N","없음","","2022-11-30"
"2756","개방화장실","서초브이샤르망","서울특별시 서초구 효령로55길 28","37.4860875","127.0144728","서울특별시 서초구 서초3동 1601-1","N","1","2","1","0","0","0","2","1","0","서초구 청소행정과","02-2155-6739","상시","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2856","개방화장실","㈜새서울석유 대원주유소","서울특별시 구로구 개봉로 7(개봉동)","37.4860529","126.8560668","","N","1","1","0","0","0","0","2","0","0","주유소","02-2612-3880","05:00~24:00","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2022-11-30"
"2715","개방화장실","디오슈페리움2차","서울특별시 서초구 동작대로108","37.4860508","126.9826057","서울특별시 서초구 방배4동 3001-1","N","2","1","0","0","0","0","2","1","0","서초구 청소행정과","02-2155-6739","평일 : 8시 ~ 19시","1905-06","","","민간","상업시설","수세식","N","없음","N","N","없음","","2022-11-30"
"2802","공중화장실","개봉3동 주민센터","서울특별시 구로구 개봉로3길 47-5","37.4859537","126.8538272","","N","3","1","1","1","0","0","4","1","0","개봉3동 주민센터","02-2620-7353",":~:","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2022-11-30"
"3258","공중화장실","양재천(영동4교)","서울특별시 강남구 개포동648-2","37.4859367","127.0542305","","N","1","2","0","0","0","0","3","0","0","공원녹지과","","24시간","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"3029","개방화장실","대한건축사협회","서울특별시 서초구 효령로 317","37.4859248","127.0187344","서울특별시 서초구 서초1동 1603-55","N","2","4","1","0","0","0","4","1","0","서초구 청소행정과","02-2155-6739","09:00~22:00","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2914","공중화장실","구로3동 동산빌라앞","서울특별시 구로구 디지털로27라길 37","37.4858986","126.8889677","","N","1","1","0","0","1","0","2","0","1","구로구 청소행정과","02-860-2892",":~:","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"1908","공중화장실","중앙경로당 화장실","서울특별시 관악구 은천로26길 14","37.4858888","126.95039","서울특별시 관악구 봉천동 457-208","N","1","1","0","0","0","0","2","0","0","서울특별시 관악구청 노인청소년과","","09:00~15:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"1894","공중화장실","은천경로당","서울특별시 관악구 봉천로27길 45","37.4857459","126.940843","서울특별시 관악구 봉천동 936-6","N","1","1","0","0","0","0","1","0","0","서울특별시 관악구청 노인청소년과","","09:00~18:00","","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2021-12-31"
"3026","개방화장실","블루핀타워","서울특별시 서초구 서초중앙로 42","37.4857289","127.0160956","서울특별시 서초구 서초1동 1603-1","N","1","3","1","0","0","0","3","1","0","서초구 청소행정과","02-2155-6739","평일 : 8시 ~ 19시","1905-07","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3558","개방화장실","송파파크하비오 202동A","서울특별시 송파구 송파대로 111","37.4856859","127.1193237","서울특별시 송파구 문정동 618","N","2","3","1","0","0","0","6","1","0","송파구청 청소행정과","02-2147-3283","24시간","","","","민간","기타","수세식","N","없음","Y","Y","남자화장실","","2022-12-27"
"2906","공중화장실","개웅산공원","서울특별시 구로구 개봉로3길 108-34","37.485685","126.8505602","","N","2","3","1","1","1","0","5","1","1","구로구 청소행정과","02-860-2892",":~:","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","Y","남자화장실+여자화장실","","2022-11-30"
"3216","개방화장실","푸른마을 상가","서울특별시 일원로14길 25","37.485653","127.0808471","","N","6","0","0","0","0","0","0","0","0","개인","","09:00~21:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"3213","개방화장실","서울충신교회","서울특별시 광평로31길 40","37.4856311","127.0898933","","N","9","0","0","0","0","0","0","0","0","개인","","10:00~17:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"2966","공중화장실","한전아트센터 본관","서울특별시 서초구 효령로72길 60","37.4856225","127.0280556","서울특별시 서초구 서초동 1355","N","3","3","0","0","0","0","1","1","0","한전아트센터","02-583-3761","09:00~18:00","1905-06","","","공공기관","공공용시설","수세식","Y","장애인화장실","Y","N","없음","","2022-11-30"
"1643","공중화장실","사당5동 주민센터","서울특별시 동작구 사당로2가길 219","37.4856158","126.9669589","서울특별시 동작구 사당동 228-11","N","2","3","0","0","0","0","2","1","0","서울특별시 동작구 사당5동 주민센터","02-820-2788","09:00~18:00","1998-05","37.4","126.9","지방자치단체","공공용시설","수세식","Y","장애인화장실","N","N","없음","","2022-02-07"
"3251","공중화장실","용두천약수터","서울특별시 강남구 개포동 192","37.4855933","127.0758556","","N","1","1","0","0","0","0","0","0","0","공원녹지과","","24시간","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-28"
"2723","개방화장실","하나은행","서울특별시 서초구 방배로131","37.4855767","126.9943785","서울특별시 서초구 방배1동 935-34","N","2","3","1","0","0","0","2","1","0","서초구 청소행정과","02-2155-6739","07:30~19:00","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2912","공중화장실","동양미래대학옆 제방","서울특별시 구로구 안양천서자전거길 714","37.4854657","126.8207218","","N","1","1","0","0","1","0","2","0","1","구로구 청소행정과","02-860-2892",":~:","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3025","개방화장실","당골공원(서초1동 경로당)","서울특별시 서초구 효령로68길 49-3","37.4854207","127.0224973","서울특별시 서초구 서초1동 1436-6","N","1","1","0","0","0","0","1","0","0","서초구 청소행정과","02-2155-6739","평일/휴일 : 9시 ~ 18시","1905-06","","","공공기관","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"2915","공중화장실","구로3동 성산빌라앞","서울특별시 구로구 도림로 10-12","37.4853934","126.8869194","","N","1","1","0","0","1","0","1","0","1","구로구 청소행정과","02-860-2892",":~:","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3082","개방화장실","현대오일뱅크 도곡셀프주유소","서울특별시 남부순환로 2718(도곡동)","37.4853766","127.0433067","","N","3","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"3741","공중화장실","연화공원 화장실","서울특별시 송파구 새말로15길 17-5","37.4852924","127.1293578","서울특별시 송파구 문정동 92","N","3","3","1","1","0","0","3","1","0","송파구청 공원녹지과","02-2147-3394","24시간","","","","지방자치단체","관광·체육시설","수세식","Y","여자화장실","N","Y","여자화장실","","2022-12-27"
"3432","개방화장실","동익아파트 상가","서울특별시 광평로39길 3(수서동)","37.4852813","127.0966796","","N","5","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"2694","공중화장실","서초파출소","서울특별시 서초구 효령로 297","37.4852476","127.0167261","서울특별시 서초구 서초동 1603-16","N","1","1","0","0","0","0","0","0","0","서초파출소","02-583-6249","상시","1905-06","","","국가","공공용시설","수세식","N","없음","Y","N","없음","","2022-11-30"
"1459","공중화장실","은천동작은도서관","서울특별시 관악구 봉천로33나길 30","37.4852453","126.9423969","서울특별시 관악구 봉천동 905-29","N","2","4","0","0","0","0","4","0","0","관악구 문화관광체육과","02-879-5721","09:00~20:00","","","","지방자치단체","공공용시설","수세식","N","없음","Y","N","없음","","2021-12-31"
"3080","개방화장실","양재SK허브프리모","서울특별시 강남대로240","37.4852042","127.0344078","","N","10","0","0","0","0","0","0","0","0","개인","","06:00~24:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"3129","공중화장실","마루공원 원형 화장실","서울특별시 강남구 개포로625 탄천센터 마루공원","37.485149","127.0598953","","N","3","4","1","0","0","0","5","1","0","서울물재생시설공단","02-445-9705","24시간","","","","공공기관","공공용시설","수세식","Y","장애인화장실","Y","N","없음","2020-12","2022-11-28"
"3130","공중화장실","마루공원 야외 화장실","서울특별시 강남구 개포로625 탄천센터 마루공원","37.485149","127.0598953","","N","1","2","0","0","0","0","3","0","0","서울물재생시설공단","02-445-9705","12시간","","","","공공기관","공공용시설","수세식","N","없음","N","N","없음","","2022-11-28"
"3131","공중화장실","에코파크 관리동 화장실","서울특별시 강남구 개포로625 탄천센터 에코파크","37.485149","127.0598953","","N","3","4","1","0","0","0","7","1","1","서울물재생시설공단","02-445-9705","16시간","","","","공공기관","공공용시설","수세식","Y","장애인화장실","N","Y","남자화장실+여자화장실","","2022-11-28"
"3132","공중화장실","에코파크 야외 화장실","서울특별시 강남구 개포로625 탄천센터 에코파크","37.485149","127.0598953","","N","3","4","1","0","0","0","7","1","1","서울물재생시설공단","02-445-9705","24시간","","","","공공기관","공공용시설","수세식","Y","장애인화장실","N","Y","남자화장실+여자화장실","","2022-11-28"
"3222","개방화장실","대치2단지상가","서울특별시 개포로 612","37.485149","127.0598953","","N","6","0","0","0","0","0","0","0","0","개인","","06:00~24:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"2646","개방화장실","말죽거리주유소","서울특별시 서초구 남부순환로 2650","37.4851407","127.0406537","서울특별시 서초구 양재동 2-39번지","N","1","2","0","0","0","0","1","0","0","서초구 기후환경과","02-2155-6471","06시~24시","1991-04","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2022-11-30"
"3081","개방화장실","도곡스타클래스","서울특별시 남부순환로 2615 (도곡동)","37.4851386","127.0358583","","N","7","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
"3628","공중화장실","글샘공원 화장실","서울특별시 송파구 문정동 625","37.4851331","127.1238462","서울특별시 송파구 문정동 625","N","2","4","1","1","0","1","5","1","1","송파구청 공원녹지과","02-2147-3394","24시간","","","","지방자치단체","관광·체육시설","수세식","Y","장애인화장실+여자화장실","N","Y","여자화장실","","2022-12-27"
"2874","공중화장실","남구로역(7)","서울특별시 구로구 구로동 801-95 남구로역","37.4851265","126.8872862","","N","4","4","1","1","0","0","4","1","0","서울교통공사","02-6311-7451","05~24","","","","공공기관","교통시설","수세식","Y","여자화장실","Y","Y","남자화장실+여자화장실","","2022-11-30"
"2749","개방화장실","일복빌딩","서울특별시 서초구 효령로285","37.4851081","127.015345","서울특별시 서초구 서초3동 1602-4","N","2","3","0","0","0","0","2","0","0","서초구 청소행정과","02-2155-6739","평일 : 8시 ~ 17시","1905-06","","","민간","상업시설","수세식","Y","여자화장실","N","N","없음","","2022-11-30"
"3552","개방화장실","송파위례도서관","서울특별시 송파구 위례광장로 210","37.4850892","127.1332182","서울특별시 송파구 장지동 882","N","1","1","1","0","0","0","1","0","0","송파구청 교육협력과","02-2147-2452","영업시간 내","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실","N","N","없음","","2022-12-27"
"3811","개방화장실","위례동주민센터","서울특별시 송파구 위례광장로 210","37.4850892","127.1332182","서울특별시 송파구 장지동 882","N","1","1","1","0","0","0","1","0","0","송파구청 자치행정과","02-2147-4950","영업시간 내","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실","Y","Y","남자화장실","","2022-12-27"
"2868","공중화장실","구로디지털단지역(2)","서울특별시 구로구 구로동 810-3 구로디지털단지역","37.4849804","126.90122","","N","2","6","1","1","0","1","7","1","0","서울교통공사","02-6110-2321","05~24","","","","공공기관","교통시설","수세식","Y","여자화장실","Y","Y","여자화장실","","2022-11-30"
"1807","공중화장실","이수역(7)","서울특별시 동작구 사당동 144-4 이수역","37.4849508","126.980963","","N","3","6","0","0","0","0","6","0","0","서울교통공사","02-6311-7351","05~24","2000-12","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","2008-01","2021-12-31"
"1808","공중화장실","이수역(7)","서울특별시 동작구 사당동 144-4 이수역","37.4849508","126.980963","","N","3","6","0","0","0","0","7","0","0","서울교통공사","02-6311-7351","05~24","2000-12","","","공공기관","교통시설","수세식","Y","장애인화장실+여자화장실","Y","Y","남자화장실+여자화장실","2008-01","2021-12-31"
"3217","개방화장실","목련타운(아) 상가","서울특별시 광평로19길 15(일원동)","37.4849458","127.0851548","","N","7","0","0","0","0","0","0","0","0","개인","","상시","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-28"
